Ide,E,v,t
4740,210000,0.3,1
4741,210000,0.3,1
4742,210000,0.3,1
4743,210000,0.3,1
4744,210000,0.3,1
4745,210000,0.3,1
4746,210000,0.3,1
4747,210000,0.3,1
4748,210000,0.3,1
4749,210000,0.3,1
4750,210000,0.3,1
4751,210000,0.3,1
4752,210000,0.3,1
4753,210000,0.3,1
4754,210000,0.3,1
4755,210000,0.3,1
4756,210000,0.3,1
4757,210000,0.3,1
4758,210000,0.3,1
4759,210000,0.3,1
4760,210000,0.3,1
4761,210000,0.3,1
4762,210000,0.3,1
4763,210000,0.3,1
4764,210000,0.3,1
4765,210000,0.3,1
4766,210000,0.3,1
4767,210000,0.3,1
4768,210000,0.3,1
4769,210000,0.3,1
4770,210000,0.3,1
4771,210000,0.3,1
4772,210000,0.3,1
4773,210000,0.3,1
4774,210000,0.3,1
4775,210000,0.3,1
4776,210000,0.3,1
4777,210000,0.3,1
4778,210000,0.3,1
4779,210000,0.3,1
4780,210000,0.3,1
4781,210000,0.3,1
4782,210000,0.3,1
4783,210000,0.3,1
4784,210000,0.3,1
4785,210000,0.3,1
4786,210000,0.3,1
4787,210000,0.3,1
4788,210000,0.3,1
4789,210000,0.3,1
4790,210000,0.3,1
4791,210000,0.3,1
4792,210000,0.3,1
4793,210000,0.3,1
4794,210000,0.3,1
4795,210000,0.3,1
4796,210000,0.3,1
4797,210000,0.3,1
4798,210000,0.3,1
4799,210000,0.3,1
4800,210000,0.3,1
4801,210000,0.3,1
4802,210000,0.3,1
4803,210000,0.3,1
4804,210000,0.3,1
4805,210000,0.3,1
4806,210000,0.3,1
4807,210000,0.3,1
4808,210000,0.3,1
4809,210000,0.3,1
4810,210000,0.3,1
4811,210000,0.3,1
4812,210000,0.3,1
4813,210000,0.3,1
4814,210000,0.3,1
4815,210000,0.3,1
4816,210000,0.3,1
4817,210000,0.3,1
4818,210000,0.3,1
4819,210000,0.3,1
4820,210000,0.3,1
4821,210000,0.3,1
4822,210000,0.3,1
4823,210000,0.3,1
4824,210000,0.3,1
4825,210000,0.3,1
4826,210000,0.3,1
4827,210000,0.3,1
4828,210000,0.3,1
4829,210000,0.3,1
4830,210000,0.3,1
4831,210000,0.3,1
4832,210000,0.3,1
4833,210000,0.3,1
4834,210000,0.3,1
4835,210000,0.3,1
4836,210000,0.3,1
4837,210000,0.3,1
4838,210000,0.3,1
4839,210000,0.3,1
4840,210000,0.3,1
4841,210000,0.3,1
4842,210000,0.3,1
4843,210000,0.3,1
4844,210000,0.3,1
4845,210000,0.3,1
4846,210000,0.3,1
4847,210000,0.3,1
4848,210000,0.3,1
4849,210000,0.3,1
4850,210000,0.3,1
4851,210000,0.3,1
4852,210000,0.3,1
4853,210000,0.3,1
4854,210000,0.3,1
4855,210000,0.3,1
4856,210000,0.3,1
4857,210000,0.3,1
4858,210000,0.3,1
4859,210000,0.3,1
4860,210000,0.3,1
4861,210000,0.3,1
4862,210000,0.3,1
4863,210000,0.3,1
4864,210000,0.3,1
4865,210000,0.3,1
4866,210000,0.3,1
4867,210000,0.3,1
4868,210000,0.3,1
4869,210000,0.3,1
4870,210000,0.3,1
4871,210000,0.3,1
4872,210000,0.3,1
4873,210000,0.3,1
4874,210000,0.3,1
4875,210000,0.3,1
4876,210000,0.3,1
4877,210000,0.3,1
4878,210000,0.3,1
4879,210000,0.3,1
4880,210000,0.3,1
4881,210000,0.3,1
4882,210000,0.3,1
4883,210000,0.3,1
4884,210000,0.3,1
4885,210000,0.3,1
4886,210000,0.3,1
4887,210000,0.3,1
4888,210000,0.3,1
4889,210000,0.3,1
4890,210000,0.3,1
4891,210000,0.3,1
4892,210000,0.3,1
4893,210000,0.3,1
4894,210000,0.3,1
4895,210000,0.3,1
4896,210000,0.3,1
4897,210000,0.3,1
4898,210000,0.3,1
4899,210000,0.3,1
4900,210000,0.3,1
4901,210000,0.3,1
4902,210000,0.3,1
4903,210000,0.3,1
4904,210000,0.3,1
4905,210000,0.3,1
4906,210000,0.3,1
4907,210000,0.3,1
4908,210000,0.3,1
4909,210000,0.3,1
4910,210000,0.3,1
4911,210000,0.3,1
4912,210000,0.3,1
4913,210000,0.3,1
4914,210000,0.3,1
4915,210000,0.3,1
4916,210000,0.3,1
4917,210000,0.3,1
4918,210000,0.3,1
4919,210000,0.3,1
4920,210000,0.3,1
4921,210000,0.3,1
4922,210000,0.3,1
4923,210000,0.3,1
4924,210000,0.3,1
4925,210000,0.3,1
4926,210000,0.3,1
4927,210000,0.3,1
4928,210000,0.3,1
4929,210000,0.3,1
4930,210000,0.3,1
4931,210000,0.3,1
4932,210000,0.3,1
4933,210000,0.3,1
4934,210000,0.3,1
4935,210000,0.3,1
4936,210000,0.3,1
4937,210000,0.3,1
4938,210000,0.3,1
4939,210000,0.3,1
4940,210000,0.3,1
4941,210000,0.3,1
4942,210000,0.3,1
4943,210000,0.3,1
4944,210000,0.3,1
4945,210000,0.3,1
4946,210000,0.3,1
4947,210000,0.3,1
4948,210000,0.3,1
4949,210000,0.3,1
4950,210000,0.3,1
4951,210000,0.3,1
4952,210000,0.3,1
4953,210000,0.3,1
4954,210000,0.3,1
4955,210000,0.3,1
4956,210000,0.3,1
4957,210000,0.3,1
4958,210000,0.3,1
4959,210000,0.3,1
4960,210000,0.3,1
4961,210000,0.3,1
4962,210000,0.3,1
4963,210000,0.3,1
4964,210000,0.3,1
4965,210000,0.3,1
4966,210000,0.3,1
4967,210000,0.3,1
4968,210000,0.3,1
4969,210000,0.3,1
4970,210000,0.3,1
4971,210000,0.3,1
4972,210000,0.3,1
4973,210000,0.3,1
4974,210000,0.3,1
4975,210000,0.3,1
4976,210000,0.3,1
4977,210000,0.3,1
4978,210000,0.3,1
4979,210000,0.3,1
4980,210000,0.3,1
4981,210000,0.3,1
4982,210000,0.3,1
4983,210000,0.3,1
4984,210000,0.3,1
4985,210000,0.3,1
4986,210000,0.3,1
4987,210000,0.3,1
4988,210000,0.3,1
4989,210000,0.3,1
4990,210000,0.3,1
4991,210000,0.3,1
4992,210000,0.3,1
4993,210000,0.3,1
4994,210000,0.3,1
4995,210000,0.3,1
4996,210000,0.3,1
4997,210000,0.3,1
4998,210000,0.3,1
4999,210000,0.3,1
5000,210000,0.3,1
5001,210000,0.3,1
5002,210000,0.3,1
5003,210000,0.3,1
5004,210000,0.3,1
5005,210000,0.3,1
5006,210000,0.3,1
5007,210000,0.3,1
5008,210000,0.3,1
5009,210000,0.3,1
5010,210000,0.3,1
5011,210000,0.3,1
5012,210000,0.3,1
5013,210000,0.3,1
5014,210000,0.3,1
5015,210000,0.3,1
5016,210000,0.3,1
5017,210000,0.3,1
5018,210000,0.3,1
5019,210000,0.3,1
5020,210000,0.3,1
5021,210000,0.3,1
5022,210000,0.3,1
5023,210000,0.3,1
5024,210000,0.3,1
5025,210000,0.3,1
5026,210000,0.3,1
5027,210000,0.3,1
5028,210000,0.3,1
5029,210000,0.3,1
5030,210000,0.3,1
5031,210000,0.3,1
5032,210000,0.3,1
5033,210000,0.3,1
5034,210000,0.3,1
5035,210000,0.3,1
5036,210000,0.3,1
5037,210000,0.3,1
5038,210000,0.3,1
5039,210000,0.3,1
5040,210000,0.3,1
5041,210000,0.3,1
5042,210000,0.3,1
5043,210000,0.3,1
5044,210000,0.3,1
5045,210000,0.3,1
5046,210000,0.3,1
5047,210000,0.3,1
5048,210000,0.3,1
5049,210000,0.3,1
5050,210000,0.3,1
5051,210000,0.3,1
5052,210000,0.3,1
5053,210000,0.3,1
5054,210000,0.3,1
5055,210000,0.3,1
5056,210000,0.3,1
5057,210000,0.3,1
5058,210000,0.3,1
5059,210000,0.3,1
5060,210000,0.3,1
5061,210000,0.3,1
5062,210000,0.3,1
5063,210000,0.3,1
5064,210000,0.3,1
5065,210000,0.3,1
5066,210000,0.3,1
5067,210000,0.3,1
5068,210000,0.3,1
5069,210000,0.3,1
5070,210000,0.3,1
5071,210000,0.3,1
5072,210000,0.3,1
5073,210000,0.3,1
5074,210000,0.3,1
5075,210000,0.3,1
5076,210000,0.3,1
5077,210000,0.3,1
5078,210000,0.3,1
5079,210000,0.3,1
5080,210000,0.3,1
5081,210000,0.3,1
5082,210000,0.3,1
5083,210000,0.3,1
5084,210000,0.3,1
5085,210000,0.3,1
5086,210000,0.3,1
5087,210000,0.3,1
5088,210000,0.3,1
5089,210000,0.3,1
5090,210000,0.3,1
5091,210000,0.3,1
5092,210000,0.3,1
5093,210000,0.3,1
5094,210000,0.3,1
5095,210000,0.3,1
5096,210000,0.3,1
5097,210000,0.3,1
5098,210000,0.3,1
5099,210000,0.3,1
5100,210000,0.3,1
5101,210000,0.3,1
5102,210000,0.3,1
5103,210000,0.3,1
5104,210000,0.3,1
5105,210000,0.3,1
5106,210000,0.3,1
5107,210000,0.3,1
5108,210000,0.3,1
5109,210000,0.3,1
5110,210000,0.3,1
5111,210000,0.3,1
5112,210000,0.3,1
5113,210000,0.3,1
5114,210000,0.3,1
5115,210000,0.3,1
5116,210000,0.3,1
5117,210000,0.3,1
5118,210000,0.3,1
5119,210000,0.3,1
5120,210000,0.3,1
5121,210000,0.3,1
5122,210000,0.3,1
5123,210000,0.3,1
5124,210000,0.3,1
5125,210000,0.3,1
5126,210000,0.3,1
5127,210000,0.3,1
5128,210000,0.3,1
5129,210000,0.3,1
5130,210000,0.3,1
5131,210000,0.3,1
5132,210000,0.3,1
5133,210000,0.3,1
5134,210000,0.3,1
5135,210000,0.3,1
5136,210000,0.3,1
5137,210000,0.3,1
5138,210000,0.3,1
5139,210000,0.3,1
5140,210000,0.3,1
5141,210000,0.3,1
5142,210000,0.3,1
5143,210000,0.3,1
5144,210000,0.3,1
5145,210000,0.3,1
5146,210000,0.3,1
5147,210000,0.3,1
5148,210000,0.3,1
5149,210000,0.3,1
5150,210000,0.3,1
5151,210000,0.3,1
5152,210000,0.3,1
5153,210000,0.3,1
5154,210000,0.3,1
5155,210000,0.3,1
5156,210000,0.3,1
5157,210000,0.3,1
5158,210000,0.3,1
5159,210000,0.3,1
5160,210000,0.3,1
5161,210000,0.3,1
5162,210000,0.3,1
5163,210000,0.3,1
5164,210000,0.3,1
5165,210000,0.3,1
5166,210000,0.3,1
5167,210000,0.3,1
5168,210000,0.3,1
5169,210000,0.3,1
5170,210000,0.3,1
5171,210000,0.3,1
5172,210000,0.3,1
5173,210000,0.3,1
5174,210000,0.3,1
5175,210000,0.3,1
5176,210000,0.3,1
5177,210000,0.3,1
5178,210000,0.3,1
5179,210000,0.3,1
5180,210000,0.3,1
5181,210000,0.3,1
5182,210000,0.3,1
5183,210000,0.3,1
5184,210000,0.3,1
5185,210000,0.3,1
5186,210000,0.3,1
5187,210000,0.3,1
5188,210000,0.3,1
5189,210000,0.3,1
5190,210000,0.3,1
5191,210000,0.3,1
5192,210000,0.3,1
5193,210000,0.3,1
5194,210000,0.3,1
5195,210000,0.3,1
5196,210000,0.3,1
5197,210000,0.3,1
5198,210000,0.3,1
5199,210000,0.3,1
5200,210000,0.3,1
5201,210000,0.3,1
5202,210000,0.3,1
5203,210000,0.3,1
5204,210000,0.3,1
5205,210000,0.3,1
5206,210000,0.3,1
5207,210000,0.3,1
5208,210000,0.3,1
5209,210000,0.3,1
5210,210000,0.3,1
5211,210000,0.3,1
5212,210000,0.3,1
5213,210000,0.3,1
5214,210000,0.3,1
5215,210000,0.3,1
5216,210000,0.3,1
5217,210000,0.3,1
5218,210000,0.3,1
5219,210000,0.3,1
5220,210000,0.3,1
5221,210000,0.3,1
5222,210000,0.3,1
5223,210000,0.3,1
5224,210000,0.3,1
5225,210000,0.3,1
5226,210000,0.3,1
5227,210000,0.3,1
5228,210000,0.3,1
5229,210000,0.3,1
5230,210000,0.3,1
5231,210000,0.3,1
5232,210000,0.3,1
5233,210000,0.3,1
5234,210000,0.3,1
5235,210000,0.3,1
5236,210000,0.3,1
5237,210000,0.3,1
5238,210000,0.3,1
5239,210000,0.3,1
5240,210000,0.3,1
5241,210000,0.3,1
5242,210000,0.3,1
5243,210000,0.3,1
5244,210000,0.3,1
5245,210000,0.3,1
5246,210000,0.3,1
5247,210000,0.3,1
5248,210000,0.3,1
5249,210000,0.3,1
5250,210000,0.3,1
5251,210000,0.3,1
5252,210000,0.3,1
5253,210000,0.3,1
5254,210000,0.3,1
5255,210000,0.3,1
5256,210000,0.3,1
5257,210000,0.3,1
5258,210000,0.3,1
5259,210000,0.3,1
5260,210000,0.3,1
5261,210000,0.3,1
5262,210000,0.3,1
5263,210000,0.3,1
5264,210000,0.3,1
5265,210000,0.3,1
5266,210000,0.3,1
5267,210000,0.3,1
5268,210000,0.3,1
5269,210000,0.3,1
5270,210000,0.3,1
5271,210000,0.3,1
5272,210000,0.3,1
5273,210000,0.3,1
5274,210000,0.3,1
5275,210000,0.3,1
5276,210000,0.3,1
5277,210000,0.3,1
5278,210000,0.3,1
5279,210000,0.3,1
5280,210000,0.3,1
5281,210000,0.3,1
5282,210000,0.3,1
5283,210000,0.3,1
5284,210000,0.3,1
5285,210000,0.3,1
5286,210000,0.3,1
5287,210000,0.3,1
5288,210000,0.3,1
5289,210000,0.3,1
5290,210000,0.3,1
5291,210000,0.3,1
5292,210000,0.3,1
5293,210000,0.3,1
5294,210000,0.3,1
5295,210000,0.3,1
5296,210000,0.3,1
5297,210000,0.3,1
5298,210000,0.3,1
5299,210000,0.3,1
5300,210000,0.3,1
5301,210000,0.3,1
5302,210000,0.3,1
5303,210000,0.3,1
5304,210000,0.3,1
5305,210000,0.3,1
5306,210000,0.3,1
5307,210000,0.3,1
5308,210000,0.3,1
5309,210000,0.3,1
5310,210000,0.3,1
5311,210000,0.3,1
5312,210000,0.3,1
5313,210000,0.3,1
5314,210000,0.3,1
5315,210000,0.3,1
5316,210000,0.3,1
5317,210000,0.3,1
5318,210000,0.3,1
5319,210000,0.3,1
5320,210000,0.3,1
5321,210000,0.3,1
5322,210000,0.3,1
5323,210000,0.3,1
5324,210000,0.3,1
5325,210000,0.3,1
5326,210000,0.3,1
5327,210000,0.3,1
5328,210000,0.3,1
5329,210000,0.3,1
5330,210000,0.3,1
5331,210000,0.3,1
5332,210000,0.3,1
5333,210000,0.3,1
5334,210000,0.3,1
5335,210000,0.3,1
5336,210000,0.3,1
5337,210000,0.3,1
5338,210000,0.3,1
5339,210000,0.3,1
5340,210000,0.3,1
5341,210000,0.3,1
5342,210000,0.3,1
5343,210000,0.3,1
5344,210000,0.3,1
5345,210000,0.3,1
5346,210000,0.3,1
5347,210000,0.3,1
5348,210000,0.3,1
5349,210000,0.3,1
5350,210000,0.3,1
5351,210000,0.3,1
5352,210000,0.3,1
5353,210000,0.3,1
5354,210000,0.3,1
5355,210000,0.3,1
5356,210000,0.3,1
5357,210000,0.3,1
5358,210000,0.3,1
5359,210000,0.3,1
5360,210000,0.3,1
5361,210000,0.3,1
5362,210000,0.3,1
5363,210000,0.3,1
5364,210000,0.3,1
5365,210000,0.3,1
5366,210000,0.3,1
5367,210000,0.3,1
5368,210000,0.3,1
5369,210000,0.3,1
5370,210000,0.3,1
5371,210000,0.3,1
5372,210000,0.3,1
5373,210000,0.3,1
5374,210000,0.3,1
5375,210000,0.3,1
5376,210000,0.3,1
5377,210000,0.3,1
5378,210000,0.3,1
5379,210000,0.3,1
5380,210000,0.3,1
5381,210000,0.3,1
5382,210000,0.3,1
5383,210000,0.3,1
5384,210000,0.3,1
5385,210000,0.3,1
5386,210000,0.3,1
5387,210000,0.3,1
5388,210000,0.3,1
5389,210000,0.3,1
5390,210000,0.3,1
5391,210000,0.3,1
5392,210000,0.3,1
5393,210000,0.3,1
5394,210000,0.3,1
5395,210000,0.3,1
5396,210000,0.3,1
5397,210000,0.3,1
5398,210000,0.3,1
5399,210000,0.3,1
5400,210000,0.3,1
5401,210000,0.3,1
5402,210000,0.3,1
5403,210000,0.3,1
5404,210000,0.3,1
5405,210000,0.3,1
5406,210000,0.3,1
5407,210000,0.3,1
5408,210000,0.3,1
5409,210000,0.3,1
5410,210000,0.3,1
5411,210000,0.3,1
5412,210000,0.3,1
5413,210000,0.3,1
5414,210000,0.3,1
5415,210000,0.3,1
5416,210000,0.3,1
5417,210000,0.3,1
5418,210000,0.3,1
5419,210000,0.3,1
5420,210000,0.3,1
5421,210000,0.3,1
5422,210000,0.3,1
5423,210000,0.3,1
5424,210000,0.3,1
5425,210000,0.3,1
5426,210000,0.3,1
5427,210000,0.3,1
5428,210000,0.3,1
5429,210000,0.3,1
5430,210000,0.3,1
5431,210000,0.3,1
5432,210000,0.3,1
5433,210000,0.3,1
5434,210000,0.3,1
5435,210000,0.3,1
5436,210000,0.3,1
5437,210000,0.3,1
5438,210000,0.3,1
5439,210000,0.3,1
5440,210000,0.3,1
5441,210000,0.3,1
5442,210000,0.3,1
5443,210000,0.3,1
5444,210000,0.3,1
5445,210000,0.3,1
5446,210000,0.3,1
5447,210000,0.3,1
5448,210000,0.3,1
5449,210000,0.3,1
5450,210000,0.3,1
5451,210000,0.3,1
5452,210000,0.3,1
5453,210000,0.3,1
5454,210000,0.3,1
5455,210000,0.3,1
5456,210000,0.3,1
5457,210000,0.3,1
5458,210000,0.3,1
5459,210000,0.3,1
5460,210000,0.3,1
5461,210000,0.3,1
5462,210000,0.3,1
5463,210000,0.3,1
5464,210000,0.3,1
5465,210000,0.3,1
5466,210000,0.3,1
5467,210000,0.3,1
5468,210000,0.3,1
5469,210000,0.3,1
5470,210000,0.3,1
5471,210000,0.3,1
5472,210000,0.3,1
5473,210000,0.3,1
5474,210000,0.3,1
5475,210000,0.3,1
5476,210000,0.3,1
5477,210000,0.3,1
5478,210000,0.3,1
5479,210000,0.3,1
5480,210000,0.3,1
5481,210000,0.3,1
5482,210000,0.3,1
5483,210000,0.3,1
5484,210000,0.3,1
5485,210000,0.3,1
5486,210000,0.3,1
5487,210000,0.3,1
5488,210000,0.3,1
5489,210000,0.3,1
5490,210000,0.3,1
5491,210000,0.3,1
5492,210000,0.3,1
5493,210000,0.3,1
5494,210000,0.3,1
5495,210000,0.3,1
5496,210000,0.3,1
5497,210000,0.3,1
5498,210000,0.3,1
5499,210000,0.3,1
5500,210000,0.3,1
5501,210000,0.3,1
5502,210000,0.3,1
5503,210000,0.3,1
5504,210000,0.3,1
5505,210000,0.3,1
5506,210000,0.3,1
5507,210000,0.3,1
5508,210000,0.3,1
5509,210000,0.3,1
5510,210000,0.3,1
5511,210000,0.3,1
5512,210000,0.3,1
5513,210000,0.3,1
5514,210000,0.3,1
5515,210000,0.3,1
5516,210000,0.3,1
5517,210000,0.3,1
5518,210000,0.3,1
5519,210000,0.3,1
5520,210000,0.3,1
5521,210000,0.3,1
5522,210000,0.3,1
5523,210000,0.3,1
5524,210000,0.3,1
5525,210000,0.3,1
5526,210000,0.3,1
5527,210000,0.3,1
5528,210000,0.3,1
5529,210000,0.3,1
5530,210000,0.3,1
5531,210000,0.3,1
5532,210000,0.3,1
5533,210000,0.3,1
5534,210000,0.3,1
5535,210000,0.3,1
5536,210000,0.3,1
5537,210000,0.3,1
5538,210000,0.3,1
5539,210000,0.3,1
5540,210000,0.3,1
5541,210000,0.3,1
5542,210000,0.3,1
5543,210000,0.3,1
5544,210000,0.3,1
5545,210000,0.3,1
5546,210000,0.3,1
5547,210000,0.3,1
5548,210000,0.3,1
5549,210000,0.3,1
5550,210000,0.3,1
5551,210000,0.3,1
5552,210000,0.3,1
5553,210000,0.3,1
5554,210000,0.3,1
5555,210000,0.3,1
5556,210000,0.3,1
5557,210000,0.3,1
5558,210000,0.3,1
5559,210000,0.3,1
5560,210000,0.3,1
5561,210000,0.3,1
5562,210000,0.3,1
5563,210000,0.3,1
5564,210000,0.3,1
5565,210000,0.3,1
5566,210000,0.3,1
5567,210000,0.3,1
5568,210000,0.3,1
5569,210000,0.3,1
5570,210000,0.3,1
5571,210000,0.3,1
5572,210000,0.3,1
5573,210000,0.3,1
5574,210000,0.3,1
5575,210000,0.3,1
5576,210000,0.3,1
5577,210000,0.3,1
5578,210000,0.3,1
5579,210000,0.3,1
5580,210000,0.3,1
5581,210000,0.3,1
5582,210000,0.3,1
5583,210000,0.3,1
5584,210000,0.3,1
5585,210000,0.3,1
5586,210000,0.3,1
5587,210000,0.3,1
5588,210000,0.3,1
5589,210000,0.3,1
5590,210000,0.3,1
5591,210000,0.3,1
5592,210000,0.3,1
5593,210000,0.3,1
5594,210000,0.3,1
5595,210000,0.3,1
5596,210000,0.3,1
5597,210000,0.3,1
5598,210000,0.3,1
5599,210000,0.3,1
5600,210000,0.3,1
5601,210000,0.3,1
5602,210000,0.3,1
5603,210000,0.3,1
5604,210000,0.3,1
5605,210000,0.3,1
5606,210000,0.3,1
5607,210000,0.3,1
5608,210000,0.3,1
5609,210000,0.3,1
5610,210000,0.3,1
5611,210000,0.3,1
5612,210000,0.3,1
5613,210000,0.3,1
5614,210000,0.3,1
5615,210000,0.3,1
5616,210000,0.3,1
5617,210000,0.3,1
5618,210000,0.3,1
5619,210000,0.3,1
5620,210000,0.3,1
5621,210000,0.3,1
5622,210000,0.3,1
5623,210000,0.3,1
5624,210000,0.3,1
5625,210000,0.3,1
5626,210000,0.3,1
5627,210000,0.3,1
5628,210000,0.3,1
5629,210000,0.3,1
5630,210000,0.3,1
5631,210000,0.3,1
5632,210000,0.3,1
5633,210000,0.3,1
5634,210000,0.3,1
5635,210000,0.3,1
5636,210000,0.3,1
5637,210000,0.3,1
5638,210000,0.3,1
5639,210000,0.3,1
5640,210000,0.3,1
5641,210000,0.3,1
5642,210000,0.3,1
5643,210000,0.3,1
5644,210000,0.3,1
5645,210000,0.3,1
5646,210000,0.3,1
5647,210000,0.3,1
5648,210000,0.3,1
5649,210000,0.3,1
5650,210000,0.3,1
5651,210000,0.3,1
5652,210000,0.3,1
5653,210000,0.3,1
5654,210000,0.3,1
5655,210000,0.3,1
5656,210000,0.3,1
5657,210000,0.3,1
5658,210000,0.3,1
5659,210000,0.3,1
5660,210000,0.3,1
5661,210000,0.3,1
5662,210000,0.3,1
5663,210000,0.3,1
5664,210000,0.3,1
5665,210000,0.3,1
5666,210000,0.3,1
5667,210000,0.3,1
5668,210000,0.3,1
5669,210000,0.3,1
5670,210000,0.3,1
5671,210000,0.3,1
5672,210000,0.3,1
5673,210000,0.3,1
5674,210000,0.3,1
5675,210000,0.3,1
5676,210000,0.3,1
5677,210000,0.3,1
5678,210000,0.3,1
5679,210000,0.3,1
5680,210000,0.3,1
5681,210000,0.3,1
5682,210000,0.3,1
5683,210000,0.3,1
5684,210000,0.3,1
5685,210000,0.3,1
5686,210000,0.3,1
5687,210000,0.3,1
5688,210000,0.3,1
5689,210000,0.3,1
5690,210000,0.3,1
5691,210000,0.3,1
5692,210000,0.3,1
5693,210000,0.3,1
5694,210000,0.3,1
5695,210000,0.3,1
5696,210000,0.3,1
5697,210000,0.3,1
5698,210000,0.3,1
5699,210000,0.3,1
5700,210000,0.3,1
5701,210000,0.3,1
5702,210000,0.3,1
5703,210000,0.3,1
5704,210000,0.3,1
5705,210000,0.3,1
5706,210000,0.3,1
5707,210000,0.3,1
5708,210000,0.3,1
5709,210000,0.3,1
5710,210000,0.3,1
5711,210000,0.3,1
5712,210000,0.3,1
5713,210000,0.3,1
5714,210000,0.3,1
5715,210000,0.3,1
5716,210000,0.3,1
5717,210000,0.3,1
5718,210000,0.3,1
5719,210000,0.3,1
5720,210000,0.3,1
5721,210000,0.3,1
5722,210000,0.3,1
5723,210000,0.3,1
5724,210000,0.3,1
5725,210000,0.3,1
5726,210000,0.3,1
5727,210000,0.3,1
5728,210000,0.3,1
5729,210000,0.3,1
5730,210000,0.3,1
5731,210000,0.3,1
5732,210000,0.3,1
5733,210000,0.3,1
5734,210000,0.3,1
5735,210000,0.3,1
5736,210000,0.3,1
5737,210000,0.3,1
5738,210000,0.3,1
5739,210000,0.3,1
5740,210000,0.3,1
5741,210000,0.3,1
5742,210000,0.3,1
5743,210000,0.3,1
5744,210000,0.3,1
5745,210000,0.3,1
5746,210000,0.3,1
5747,210000,0.3,1
5748,210000,0.3,1
5749,210000,0.3,1
5750,210000,0.3,1
5751,210000,0.3,1
5752,210000,0.3,1
5753,210000,0.3,1
5754,210000,0.3,1
5755,210000,0.3,1
5756,210000,0.3,1
5757,210000,0.3,1
5758,210000,0.3,1
5759,210000,0.3,1
5760,210000,0.3,1
5761,210000,0.3,1
5762,210000,0.3,1
5763,210000,0.3,1
5764,210000,0.3,1
5765,210000,0.3,1
5766,210000,0.3,1
5767,210000,0.3,1
5768,210000,0.3,1
5769,210000,0.3,1
5770,210000,0.3,1
5771,210000,0.3,1
5772,210000,0.3,1
5773,210000,0.3,1
5774,210000,0.3,1
5775,210000,0.3,1
5776,210000,0.3,1
5777,210000,0.3,1
5778,210000,0.3,1
5779,210000,0.3,1
5780,210000,0.3,1
5781,210000,0.3,1
5782,210000,0.3,1
5783,210000,0.3,1
5784,210000,0.3,1
5785,210000,0.3,1
5786,210000,0.3,1
5787,210000,0.3,1
5788,210000,0.3,1
5789,210000,0.3,1
5790,210000,0.3,1
5791,210000,0.3,1
5792,210000,0.3,1
5793,210000,0.3,1
5794,210000,0.3,1
5795,210000,0.3,1
5796,210000,0.3,1
5797,210000,0.3,1
5798,210000,0.3,1
5799,210000,0.3,1
5800,210000,0.3,1
5801,210000,0.3,1
5802,210000,0.3,1
5803,210000,0.3,1
5804,210000,0.3,1
5805,210000,0.3,1
5806,210000,0.3,1
5807,210000,0.3,1
5808,210000,0.3,1
5809,210000,0.3,1
5810,210000,0.3,1
5811,210000,0.3,1
5812,210000,0.3,1
5813,210000,0.3,1
5814,210000,0.3,1
5815,210000,0.3,1
5816,210000,0.3,1
5817,210000,0.3,1
5818,210000,0.3,1
5819,210000,0.3,1
5820,210000,0.3,1
5821,210000,0.3,1
5822,210000,0.3,1
5823,210000,0.3,1
5824,210000,0.3,1
5825,210000,0.3,1
5826,210000,0.3,1
5827,210000,0.3,1
5828,210000,0.3,1
5829,210000,0.3,1
5830,210000,0.3,1
5831,210000,0.3,1
5832,210000,0.3,1
5833,210000,0.3,1
5834,210000,0.3,1
5835,210000,0.3,1
5836,210000,0.3,1
5837,210000,0.3,1
5838,210000,0.3,1
5839,210000,0.3,1
5840,210000,0.3,1
5841,210000,0.3,1
5842,210000,0.3,1
5843,210000,0.3,1
5844,210000,0.3,1
5845,210000,0.3,1
5846,210000,0.3,1
5847,210000,0.3,1
5848,210000,0.3,1
5849,210000,0.3,1
5850,210000,0.3,1
5851,210000,0.3,1
5852,210000,0.3,1
5853,210000,0.3,1
5854,210000,0.3,1
5855,210000,0.3,1
5856,210000,0.3,1
5857,210000,0.3,1
5858,210000,0.3,1
5859,210000,0.3,1
5860,210000,0.3,1
5861,210000,0.3,1
5862,210000,0.3,1
5863,210000,0.3,1
5864,210000,0.3,1
5865,210000,0.3,1
5866,210000,0.3,1
5867,210000,0.3,1
5868,210000,0.3,1
5869,210000,0.3,1
5870,210000,0.3,1
5871,210000,0.3,1
5872,210000,0.3,1
5873,210000,0.3,1
5874,210000,0.3,1
5875,210000,0.3,1
5876,210000,0.3,1
5877,210000,0.3,1
5878,210000,0.3,1
5879,210000,0.3,1
5880,210000,0.3,1
5881,210000,0.3,1
5882,210000,0.3,1
5883,210000,0.3,1
5884,210000,0.3,1
5885,210000,0.3,1
5886,210000,0.3,1
5887,210000,0.3,1
5888,210000,0.3,1
5889,210000,0.3,1
5890,210000,0.3,1
5891,210000,0.3,1
5892,210000,0.3,1
5893,210000,0.3,1
5894,210000,0.3,1
5895,210000,0.3,1
5896,210000,0.3,1
5897,210000,0.3,1
5898,210000,0.3,1
5899,210000,0.3,1
5900,210000,0.3,1
5901,210000,0.3,1
5902,210000,0.3,1
5903,210000,0.3,1
5904,210000,0.3,1
